L_FW_X	L_FW_Y	L_HW_X	L_HW_Y	L_Band_X	L_Band_Y	L_N1_X	L_N1_Y	L_N2_X	L_N2_Y	L_N3_X	L_N3_Y	L_N4_X	L_N4_Y	L_BandN1_X	L_BandN1_Y	L_BandN2_X	L_BandN2_Y	L_BandN3_X	L_BandN3_Y	L_BandN4_X	L_BandN4_Y	L_Yb_X	L_Yb_Y	L_Hwden_X	L_Hwden_Y	L_Fwden1_X	L_Fwden1_Y	L_Fwden2_X	L_Fwden2_Y	L_Fwden3_X	L_Fwden3_Y	L_Fwden4_X	L_Fwden4_Y	L_ray1_X	L_ray1_Y	L_ray2_X	L_ray2_Y	L_ray3_X	L_ray3_Y	L_ray4_X	L_ray4_Y	L_ray6_X	L_ray6_Y	L_ray5_X	L_ray5_Y
24.30459	28.56102	175.81772	171.93913	112.03134	54.64361			99.642857	73.076467	98.235932	67.021193	95.625	51.647896									175.32371	175.5608	96.053314	161.97059	153.70407	131.82395	154.61558	112.54028	180.5797	121.12663														
24.30459	28.56102	175.66069	172.87565	112.14656	54.788765			99.509441	73.209884	97.921894	66.948136											175.32371	175.5608	96.053314	161.97059	153.36713	131.71152	154.9057	112.67712	180.3102	121.44591														
25.74043	27.399795	175.49314	173.81089	112.35697	55.404965			99.46264	73.582141	97.209687	66.830535											174.31355	177.5689	95.529492	161.66335	152.7997	131.55841	155.41103	112.94307	179.89184	121.40757														
25.74043	27.399795	175.31922	174.74505	112.52958	56.19854			99.383307	74.013933	96.417333	66.687694											174.31355	177.5689	95.529492	161.66335	152.14595	131.38813	156.00154	113.24703	179.44027	121.26123														
25.74043	27.399795	175.14529	175.67922	112.70219	56.992116			99.303975	74.445725	95.624979	66.544854											174.31355	177.5689	95.529492	161.66335	151.49219	131.21785	156.59205	113.55099	178.98871	121.11488														
27.85544	26.02032	174.96497	176.61232	112.83699	57.963067			99.060341	75.122831	94.435163	66.289769											172.28097	178.3265	95.047111	161.27362	150.411	130.93985	157.58316	114.03737	178.50394	120.86053														
27.85544	26.02032	174.7824	177.54456	112.80097	58.817727			98.928571	75.30861	94.117849	66.202764											172.28097	178.3265	95.047111	161.27362	150.06989	130.8493	157.89858	114.18179	178.10163	120.74778														
27.85544	26.02032	174.59983	178.4768	112.76494	59.672386			98.796801	75.494389	93.800535	66.115759											172.28097	178.3265	95.047111	161.27362	149.72878	130.75875	158.214	114.32621	177.44304	120.56321														
29.863684	25.075551	174.415	179.40819	112.44689	60.468481			98.175361	75.730068	93.187376	65.945411											167.87816	178.2045	94.698694	160.78519	148.9851	130.56485	158.9312	114.63448	176.8148	120.29243														
29.863684	25.075551	174.23205	180.33894	112.05343	61.043485			97.51812	75.946553	92.510248	65.750061											167.87816	178.2045	94.698694	160.78519	148.12939	130.341	159.7461	114.97464	176.19182	120.00588														
29.863684	25.075551	174.04909	181.26969	111.65998	61.61849			96.860878	76.163037	91.833119	65.55471											167.87816	178.2045	94.698694	160.78519	147.27369	130.11715	160.561	115.31479	175.56884	119.71934														
33.32331	23.98469	173.86801	182.1998	111.0223	61.957554			96.030346	76.414825	90.805423	65.240847											165.55481	177.3163	94.576766	160.18189	145.91135	129.75819	161.82668	115.82282	174.95111	119.41703														
33.32331	23.98469	173.69293	183.12949	110.85348	61.942703			95.892857	76.469324	90.518825	65.147338											165.55481	177.3163	94.576766	160.18189	145.51674	129.65302	162.17977	115.9588	174.31355	119.16941														
33.32331	23.98469	173.16862	184.08068	110.68466	61.927852			95.755368	76.523823	90.232228	65.053829											165.55481	177.3163			145.12213	129.54785	162.53286	116.09478	173.6775	118.92237														
37.808628	23.424345	172.62322	185.01855	110.1247	61.792333			95.388982	76.546206	89.594888	64.945051											163.07994	176.6893			144.36077	129.32052	163.25363	116.37288	173.03041	118.70445														
37.808628	23.424345	172.06067	185.94558	109.45752	61.655044			94.949983	76.554934	88.910108	64.828138											163.07994	176.6893			143.46411	129.06701	164.06535	116.6957	172.38448	118.48363														
37.808628	23.424345	171.49813	186.87261	108.79033	61.517756			94.510984	76.563662	88.225327	64.711225											163.07994	176.6893			142.56745	128.8135	164.87708	117.01852	171.73855	118.26281														
43.95924	23.14414	170.91844	187.78879	108.01592	61.378697			93.7854	76.558672	87.493104	64.586177											160.68515	175.8097			141.0676	128.42886	166.13823	117.54349	171.09377	118.03909														
43.95924	23.14414	170.32555	188.69657	107.41821	61.356769			93.571429	76.55861	87.01674	64.460128											160.68515	175.8097			140.59971	128.32392	166.4967	117.70091	170.46235	117.78045														
43.95924	23.14414	169.73267	189.60436	106.8205	61.33484			93.357458	76.558548	86.551113	64.43481											160.68515	175.8097			140.13182	128.21898	166.85517	117.85834	169.78704	117.50383														
48.806335	23.618888	169.1266	190.50376	106.41523	61.6346			92.553811	76.43422	86.085215	64.414864											158.40365	175.1236			138.74727	128.02365	167.574	118.2441	169.13316	117.17728														
48.806335	23.618888	168.51128	191.39723	106.20948	62.045834			91.692088	76.293947	85.619203	64.397582											158.40365	175.1236			137.33532	127.8266	168.37896	118.65221	168.47786	116.8543														
48.806335	23.618888	167.89597	192.2907	106.00372	62.457067			90.830365	76.153673	85.153191	64.380299											158.40365	175.1236			135.92337	127.62954	169.18392	119.06033	167.82256	116.53132														
54.59516	24.44645	167.27142	193.17823	106.09764	63.191758			89.687425	75.965532	84.687065	64.365681											155.66901	174.7909			134.48402	127.43075	170.42652	119.61421	167.16585	116.21191														
54.59516	24.44645	166.64159	194.0623	106.1978	63.403742			89.464286	75.93361	84.220981	64.35102											155.66901	174.7909			133.90651	127.31887	170.77802	119.73763	166.48487	115.94955														
54.59516	24.44645	166.01175	194.94637	106.29796	63.615726			89.241147	75.901688													155.66901	174.7909			132.06806	126.90907	171.12952	119.86105	165.95166	115.74412														
58.117518	25.127037	165.37663	195.82696	106.26693	64.233038			88.772748	75.924186													152.84781	174.5384			130.9691	126.7103	171.82962	119.99519	165.39761	115.59734														
58.117518	25.127037	164.74018	196.70655	106.10929	64.998389			88.292995	75.921093													152.84781	174.5384			130.11465	126.5615	172.60279	120.15176	164.84499	115.44699														
58.117518	25.127037	164.10373	197.58613	105.95164	65.76374			87.813241	75.918001													152.84781	174.5384			129.2602	126.41269	173.37596	120.30833	164.29237	115.29664														
62.18662	26.06496	163.46595	198.46471	105.66737	66.677131			87.187852	75.822179													150.32243	174.0333			128.65026	126.31384	174.54409	120.59388	163.74118	115.14271														
62.18662	26.06496	162.83079	199.34473	105.26105	67.481271			87.053572	75.755039													150.32243	174.0333			127.78985	126.10388	174.86598	120.70043	163.2137	114.92299														
62.18662	26.06496	162.19563	200.22475	104.85473	68.285411			86.919292	75.687899													150.32243	174.0333					175.18787	120.80698	162.55277	114.64768														
64.665121	26.8352	161.56309	201.10623	104.28258	69.185768			86.637725	75.780036													148.20976	173.2757					175.78819	121.05894	161.927	114.29852														
64.665121	26.8352	160.93713	201.99161	103.76508	69.934828			86.173369	75.84289													148.20976	173.2757					176.45969	121.3536	161.30436	113.94229														
64.665121	26.8352	160.31117	202.87699	103.24758	70.683888			85.709013	75.905744													148.20976	173.2757					177.13118	121.64826	160.68172	113.58605														
68.08429	27.95134	159.69178	203.76627	102.69088	71.381126			84.629148	75.847176													145.33949	173.0232					178.17714	122.12432	160.06221	113.22274														
68.08429	27.95134	159.08292	204.66193	102.59702	71.480601			84.196429	75.755039													145.33949	173.0232					178.48043	122.26301	159.4138	112.9191														
68.08429	27.95134	158.58782	205.17767	102.50316	71.580076			83.76371	75.662902													145.33949	173.0232					178.78372	122.4017	158.71302	112.59094														
71.750458	29.120944	158.10398	205.70927	101.96229	71.832243			82.665881	75.505196													140.97852	173.0232					179.54717	122.59112	157.9873	112.31899														
71.750458	29.120944	157.62581	206.24934	101.21949	72.167678			81.566664	75.360092													140.97852	173.0232					180.3108	122.87213	157.26299	112.04408														
71.750458	29.120944	157.14764	206.78941	100.47668	72.503114			80.467448	75.214988													140.97852	173.0232					181.07443	123.15314	156.53868	111.76917														
76.45504	30.62391	156.67513	207.33796	99.53194	72.921818			79.366843	75.082485													138.53323	172.5181					181.99024	123.77825	155.81578	111.49131														
76.45504	30.62391	156.20269	207.88757	98.63033	73.354369			78.928572	75.040753													138.53323	172.5181					182.14224	124.03077	155.12066	111.15133														
76.45504	30.62391	155.73024	208.43718	97.72873	73.78692																	138.53323	172.5181					182.29424	124.28329	154.51099	110.85315														
79.644034	31.597444	155.25787	208.98787	96.76882	74.459961																	134.54313	172.3962					182.61148	124.67095	153.77813	110.5202														
79.644034	31.597444	154.77995	209.53222	96.00705	75.113318																	134.54313	172.3962					182.71806	125.17733	153.04325	110.19152														
79.644034	31.597444	154.30204	210.07658	95.24529	75.766674																	134.54313	172.3962					182.82463	125.6837	152.30837	109.86284														
83.52611	32.89676	153.8186	210.61461	94.62715	76.577252																	130.62446	172.2656					182.37522	126.67248	151.57148	109.53841														
83.52611	32.89676	153.32401	211.13892	94.57264	76.754158																	130.62446	172.2656					182.0299	127.03616	150.95377	109.25729														
83.52611	32.89676	152.82943	211.66323	94.51813	76.931064																	130.62446	172.2656					181.68457	127.39984	150.26228	108.94259														
86.188338	34.031043	152.32372	212.17381	94.55397	77.441947																	128.00671	171.7605					179.9573	127.54174	149.69572	108.6795														
86.188338	34.031043	151.80126	212.66328	94.64606	78.101528																	128.00671	171.7605					178.05587	127.62224	149.12612	108.42349														
86.188338	34.031043	151.27881	213.15274	94.73815	78.761109																	128.00671	171.7605					176.15444	127.70274	148.55651	108.16748														
89.71328	35.66273	150.73963	213.62108	94.88647	79.569388																	125.04408	171.5079					173.55788	127.78089	147.98386	107.91856														
89.71328	35.66273	150.17811	214.0609	95.05692	80.341086																	125.04408	171.5079					173.0369	127.83994	147.28015	107.6322														
89.71328	35.66273	149.61659	214.50072	95.22736	81.112784																	125.04408	171.5079					172.51592	127.89899	146.72255	107.40529														
92.817343	37.210504	149.03273	214.91202	95.35514	82.12855																	122.43861	171.0029					171.80271	128.0228	146.1845	107.13351														
92.817343	37.210504	148.42094	215.28741	95.42154	83.047491																	122.43861	171.0029					171.13616	128.13044	145.64597	106.86289														
92.817343	37.210504	147.80915	215.66279	95.48794	83.966432																	122.43861	171.0029					170.4696	128.23808	145.10745	106.59226														
97.03689	39.4508	147.16943	216.00226	95.45543	84.980743																	120.25812	170.2453					169.84969	128.32955	144.56845	106.32281														
97.03689	39.4508	146.49617	216.29841	95.4179	85.17294																	120.25812	170.2453					169.51533	128.32392	144.00898	106.10057														
97.03689	39.4508	145.66889	216.73369	95.38037	85.365137																	120.25812	170.2453							143.35122	105.83929														
100.90899	41.73162	144.83917	217.17123	95.1536	85.955709																	117.84823	169.5221							142.6778	105.62145														
100.90899	41.73162	144.00629	217.60701	94.7996	86.685195																	117.84823	169.5221							142.00138	105.41171														
100.90899	41.73162	143.1734	218.04278	94.44561	87.414681																	117.84823	169.5221							141.32496	105.20197														
105.37065	44.50156	142.33735	218.47678	93.9644	88.283082																	115.97724	169.2351							140.64555	105.00034														
105.37065	44.50156	141.49739	218.90497	93.41798	89.030936																	115.97724	169.2351							139.97583	104.77147														
105.37065	44.50156	140.65743	219.33315	92.87156	89.77879																									139.17182	104.49671														
107.27504	45.871598	139.81358	219.75552	92.05446	90.549399																									138.36865	104.21927														
107.27504	45.871598	138.96509	220.16803	91.28062	91.156646																									137.56736	103.93657														
107.27504	45.871598	138.11659	220.58054	90.50678	91.763892																									136.76607	103.65386														
109.68592	47.61046	137.26347	220.9832	89.58949	92.254979																									135.96665	103.3659														
109.68592	47.61046	136.40497	221.37195	89.40278	92.302182																									135.17014	103.07011														
109.68592	47.61046	135.54648	221.7607	89.21607	92.349385																									134.78912	102.92861														
112.25624	49.313376	134.68262	222.13555	88.62482	92.499727																									134.4117	102.77764														
112.25624	49.313376	133.81266	222.49246	87.88367	92.724142																									134.03413	102.62704														
112.25624	49.313376	132.9427	222.84936	87.14251	92.948558																									133.65657	102.47644														
115.72471	51.57263	132.06664	223.18832	86.25145	93.247048																									133.27887	102.32622														
115.72471	51.57263	131.18374	223.5053	85.46515	93.590547																									132.8973	102.18623														
115.72471	51.57263	130.30085	223.82227	84.67884	93.934046																																								
118.59032	53.38242	129.41112	224.11726	83.83336	94.506976																																								
118.59032	53.38242	128.51383	224.38622	83.14918	95.074443																																								
118.59032	53.38242	127.61654	224.65518	82.46501	95.641909																																								
122.03816	55.61324	126.71168	224.8981	81.87156	96.364733																																								
122.03816	55.61324	125.79852	225.11096	81.801	96.525555																																								
122.03816	55.61324	124.45646	225.28004	81.73044	96.686377																																								
124.1037	57.105008	123.10623	225.42651	81.62945	97.207417																																								
124.1037	57.105008	121.75122	225.54458	81.50917	97.886466																																								
124.1037	57.105008	120.39621	225.66266	81.38889	98.565514																																								
126.58385	58.89623	119.03641	225.75235	81.24932	99.40257																																								
126.58385	58.89623	117.67522	225.80789	81.10158	100.19542																																								
126.58385	58.89623	116.31402	225.86342	80.95384	100.98828																																								
128.34706	60.079025	114.95143	225.88479	80.6405	101.97016																																								
128.34706	60.079025	113.59082	225.86624	80.303	102.83025																																								
128.34706	60.079025	112.2302	225.84769	79.96551	103.69033																																								
130.7649	61.70125	110.87158	225.78921	79.4817	104.58144																																								
130.7649	61.70125	109.51832	225.68504	79.35953	104.73427																																								
130.7649	61.70125	108.16506	225.58087	79.23736	104.8871																																								
133.06583	63.272135	106.81716	225.43099	78.72714	105.24349																																								
133.06583	63.272135	105.47802	225.22966	78.02466	105.65122																																								
133.06583	63.272135	104.13888	225.02832	77.32219	106.05895																																								
136.1803	65.46223	102.80849	224.77552	76.42747	106.518																																								
136.1803	65.46223	101.49023	224.46548	75.53633	106.87615																																								
136.1803	65.46223	100.17198	224.15544	74.64518	107.23429																																								
138.82997	67.487031	98.86586	223.78816	73.52042	107.59535																																								
138.82997	67.487031	97.575259	223.35788	72.53038	107.88058																																								
138.82997	67.487031	96.284658	222.9276	71.54035	108.16581																																								
142.06189	69.94519	95.009576	222.43431	70.50895	108.40262																																								
142.06189	69.94519	93.753397	221.87225	70.33284	108.43003																																								
142.06189	69.94519	92.647125	221.46837	70.15673	108.45744																																								
143.97947	71.290712	91.58144	220.99863	69.51723	108.50058																																								
143.97947	71.290712	90.550788	220.47317	68.71385	108.51281																																								
143.97947	71.290712	89.520135	219.94772	67.91047	108.52504																																								
146.47158	73.07147	88.524515	219.36655	66.94322	108.50637																																								
146.47158	73.07147	87.558371	218.73982	66.11163	108.41017																																								
146.47158	73.07147	86.592227	218.1131	65.28004	108.31398																																								
148.84949	74.911876	85.65556	217.44082	64.50321	108.04003																																								
148.84949	74.911876	84.742813	216.73314	63.93786	107.73317																																								
148.84949	74.911876	83.830067	216.02547	63.3725	107.4263																																								
151.79235	77.24245	82.941241	215.28239	63.02578	106.97259																																								
151.79235	77.24245	82.07078	214.51408	63.03294	106.85866																																								
151.79235	77.24245	81.200319	213.74576	63.0401	106.74473																																								
153.46429	78.593949	80.348223	212.95221	63.05279	106.63988																																								
153.46429	78.593949	79.508936	212.14357	63.06577	106.57018																																								
153.46429	78.593949	78.66965	211.33493	63.07876	106.50048																																								
155.87827	80.61451	77.843173	210.51121	63.09203	106.46592																																								
155.87827	80.61451	77.02395	209.68256	63.10034	106.49256																																								
155.87827	80.61451	76.204726	208.85391	63.10865	106.5192																																								
158.7515	83.173013	75.392757	208.02034	63.11638	106.50157																																								
158.7515	83.173013	74.582485	207.192	63.12245	106.45303																																								
158.7515	83.173013	73.772214	206.36365	63.12851	106.4045																																								
162.38113	86.4229	72.96364	205.54054	63.13291	106.32505																																								
162.38113	86.4229	72.151209	204.73282	63.13453	106.22805																																								
162.38113	86.4229	71.558084	203.81689																																										
164.54334	88.320938	70.943145	202.91573																																										
164.54334	88.320938	70.314146	202.02422																																										
164.54334	88.320938	69.685147	201.13272																																										
167.24249	90.716	69.042088	200.25085																																										
167.24249	90.716	68.392724	199.37351																																										
167.24249	90.716	67.74336	198.49617																																										
169.37307	92.635162	67.087691	197.62334																																										
169.37307	92.635162	66.433472	196.74991																																										
169.37307	92.635162	65.779252	195.87648																																										
172.35639	95.4511	65.126482	195.00243																																										
172.35639	95.4511	64.482916	194.12266																																										
172.35639	95.4511	63.839349	193.24288																																										
175.14053	98.308747	63.204987	192.35737																																										
175.14053	98.308747	62.587583	191.46099																																										
175.14053	98.308747	61.970179	190.56462																																										
178.98552	102.4591	61.369734	189.65738																																										
178.98552	102.4591	60.794001	188.73415																																										
178.98552	102.4591	60.218269	187.81092																																										
182.50471	106.47849	59.66725	186.8717																																										
182.50471	106.47849	59.148698	185.91136																																										
182.50471	106.47849	58.630146	184.95102																																										
186.68793	111.6767	58.144062	183.96956																																										
186.68793	111.6767	57.6982	182.96186																																										
186.68793	111.6767	57.289694	182.17424																																										
189.1817	115.43999	56.893072	181.38081																																										
189.1817	115.43999	56.508746	180.58181																																										
189.1817	115.43999	56.12442	179.7828																																										
191.61242	119.8211	55.75239	178.97821																																										
191.61242	119.8211	55.393071	178.16825																																										
191.61242	119.8211	55.033752	177.3583																																										
192.53795	122.25322	54.687143	176.54297																																										
192.53795	122.25322	54.353657	175.72251																																										
192.53795	122.25322	54.020172	174.90204																																										
192.93825	124.9981	53.69981	174.07642																																										
192.93825	124.9981	53.392985	173.24587																																										
192.93825	124.9981	53.08616	172.41532																																										
192.22679	126.68995	52.792872	171.57984																																										
192.22679	126.68995	52.513535	170.73964																																										
192.22679	126.68995	52.234198	169.89945																																										
190.85481	128.5336	51.968812	169.05454																																										
190.85481	128.5336	51.71779	168.20514																																										
190.85481	128.5336	51.466768	167.35573																																										
189.47937	129.44649	51.23011	166.50183																																										
189.47937	129.44649	51.008229	165.64365																																										
189.47937	129.44649	50.786349	164.78547																																										
187.15761	130.6655	50.579246	163.92301																																										
187.15761	130.6655	50.387335	163.05649																																										
187.15761	130.6655																																												
183.97056	131.94799																																												
183.97056	131.94799																																												
183.97056	131.94799																																												
180.2482	133.7738																																												
180.2482	133.7738																																												
180.2482	133.7738																																												
179.07991	135.37494																																												
179.07991	135.37494																																												
179.07991	135.37494																																												
177.40715	136.9936																																												
177.40715	136.9936																																												
177.40715	136.9936																																												
175.5163	137.08611																																												
175.5163	137.08611																																												
175.5163	137.08611																																												
172.16698	136.678																																												
172.16698	136.678																																												
172.16698	136.678																																												
167.55328	135.79252																																												
167.55328	135.79252																																												
167.55328	135.79252																																												
161.43411	134.4051																																												
161.43411	134.4051																																												
161.43411	134.4051																																												
157.25562	133.17162																																												
157.25562	133.17162																																												
157.25562	133.17162																																												
152.0902	131.6272																																												
152.0902	131.6272																																												
152.0902	131.6272																																												
148.28622	130.56124																																												
148.28622	130.56124																																												
148.28622	130.56124																																												
143.5039	129.3544																																												
143.5039	129.3544																																												
143.5039	129.3544																																												
140.18182	128.70506																																												
140.18182	128.70506																																												
140.18182	128.70506																																												
135.31808	127.9591																																												
135.31808	127.9591																																												
135.31808	127.9591																																												
130.26928	127.441																																												
130.26928	127.441																																												
130.26928	127.441																																												
122.77005	126.9489																																												
122.77005	126.9489																																												
122.77005	126.9489																																												
114.83803	126.86582																																												
114.83803	126.86582																																												
114.83803	126.86582																																												
105.37065	127.0815																																												
105.37065	127.0815																																												
105.37065	127.0815																																												
100.59362	127.6244																																												
100.59362	127.6244																																												
100.59362	127.6244																																												
95.52166	128.3442																																												
95.52166	128.3442																																												
95.52166	128.3442																																												
92.7671	128.7956																																												
92.7671	128.7956																																												
92.7671	128.7956																																												
89.37068	129.3544																																												
89.37068	129.3544																																												
89.37068	129.3544																																												
86.332895	129.76184																																												
86.332895	129.76184																																												
86.332895	129.76184																																												
82.38967	130.3645																																												
82.38967	130.3645																																												
82.38967	130.3645																																												
79.34061	131.14874																																												
79.34061	131.14874																																												
79.34061	131.14874																																												
75.57246	131.9257																																												
75.57246	131.9257																																												
75.57246	131.9257																																												
72.675702	131.94575																																												
72.675702	131.94575																																												
72.675702	131.94575																																												
69.85206	131.7458																																												
69.85206	131.7458																																												
